STATION_NUMBER	STATION_NAME	PROV_TERR_STATE_LOC	HYD_STATUS
06AC003	HILDA LAKE NEAR COLD LAKE	AB	Active
06AC004	ETHEL LAKE NEAR COLD LAKE	AB	Active
06AC005	MARIE LAKE NEAR COLD LAKE	AB	Active
06AC006	MOOSELAKE RIVER NEAR FRANCHERE	AB	Discontinued
06AC007	MURIEL LAKE NEAR GURNEYVILLE	AB	Active
06AC009	MANATOKAN CREEK NEAR IRON RIVER	AB	Discontinued
06AC901	MARIE CREEK BELOW ETHEL LAKE	AB	Discontinued
06AD001	BEAVER RIVER NEAR DORINTOSH	SK	Active
06AD002	MAKWA RIVER NEAR BROUN'S FARM	SK	Discontinued
06AD003	MEADOW RIVER NEAR MEADOW LAKE	SK	Discontinued
06AD004	HORSEHEAD CREEK NEAR MAKWA	SK	Discontinued
06AD005	RABBIT CREEK NEAR MAKWA	SK	Discontinued
06AD006	BEAVER RIVER AT COLD LAKE RESERVE	AB	Active
06AD007	MAKWA RIVER AT RAPID VIEW	SK	Active
06AD008	MORIN CREEK NEAR MEADOW LAKE	SK	Active
06AD009	MAKWA RIVER AT OUTLET OF MAKWA LAKE	SK	Active
06AD010	MEADOW RIVER BELOW MEADOW LAKE	SK	Active
06AD011	ALCOTT CREEK ABOVE MEADOW LAKE	SK	Active
06AD012	CHITEK LAKE AT CHITEK VILLAGE	SK	Active
06AD013	REITA CREEK NEAR OUTLET OF ANGLING LAKE	AB	Discontinued
06AD014	MAKWA LAKE NEAR LOON LAKE	SK	Active
06AE001	NORBURY CREEK NEAR SPIRITWOOD	SK	Discontinued
06AE002	COWAN LAKE NEAR HONEYMOON POINT	SK	Active
06AE003	MORIN LAKE NEAR VICTOIRE	SK	Active
06AE004	DELARONDE LAKE NEAR BIG RIVER	SK	Active
06AF001	COLD RIVER AT OUTLET OF COLD LAKE	SK	Active
06AF002	COLD LAKE AT COLD LAKE	AB	Active
06AF003	PRIMROSE LAKE AT R.C.A.F. TESTING STATION	AB	Discontinued
06AF004	WATERHEN RIVER NEAR DORINTOSH	SK	Discontinued
06AF005	WATERHEN RIVER NEAR GOODSOIL	SK	Active
06AF006	WATERHEN RIVER ABOVE BEAVER RIVER	SK	Discontinued
06AF007	WATERHEN LAKE NEAR DORINTOSH	SK	Active
06AF008	MARTINEAU RIVER ABOVE COLD LAKE	AB	Discontinued
06AF009	LAC DES ILES NEAR GOODSOIL	SK	Active
06AF010	GREIG LAKE NEAR DORINTOSH	SK	Active
06AG001	BEAVER RIVER BELOW WATERHEN RIVER	SK	Active
06AG002	DORE RIVER NEAR THE MOUTH	SK	Active
06AG003	DORE LAKE AT DORE LAKE	SK	Discontinued
06BA001	CHURCHILL LAKE AT BUFFALO NARROWS	SK	Discontinued
06BA002	DILLON RIVER BELOW DILLON LAKE	SK	Active
06BB001	LAC ILE-A-LA-CROSSE AT BEAVER RIVER POST	SK	Discontinued
06BB002	CHURCHILL RIVER ABOVE DIPPER RAPIDS	SK	Discontinued
06BB003	CHURCHILL RIVER NEAR PATUANAK	SK	Active
06BB004	KEELEY RIVER AT OUTLET OF KEELEY LAKE	SK	Discontinued
06BB005	CANOE RIVER NEAR BEAUVAL	SK	Active
06BC001	MUDJATIK RIVER NEAR FORCIER LAKE	SK	Discontinued
06BC002	PORTER LAKE AT CREW CABIN	SK	Discontinued
06BD001	HAULTAIN RIVER ABOVE NORBERT RIVER	SK	Active
06CA001	MONTREAL RIVER AT OUTLET OF BIGSTONE LAKE	SK	Active
06CA002	WASKESIU LAKE AT WASKESIU LAKE	SK	Active
06CA003	MONTREAL RIVER AT HIGHWAY NO. 2	SK	Discontinued
06CA004	BIGSTONE LAKE NEAR LA RONGE	SK	Discontinued
06CA005	MONTREAL LAKE NEAR MOLANOSA	SK	Discontinued
06CA006	MONTREAL LAKE NEAR WEYAKWIN	SK	Active
06CA007	KINGSMERE LAKE AT THE OUTLET STRUCTURE	SK	Discontinued
06CA008	CREAN LAKE AT THE WARDEN STATION	SK	Active
06CA009	BEARTRAP CREEK NEAR WASKESIU LAKE	SK	Discontinued
06CA010	KINGSMERE LAKE AT THE WARDEN STATION	SK	Active
06CB001	LAC LA RONGE AT LA RONGE	SK	Active
06CB002	RAPID RIVER AT OUTLET OF LAC LA RONGE	SK	Active
06CB003	NEMEIBEN LAKE NEAR LA RONGE	SK	Discontinued
06CC001	SMOOTHSTONE RIVER BELOW EMMELINE LAKE	SK	Active
06CD001	CHURCHILL RIVER AT STANLEY MISSION	SK	Discontinued
06CD002	CHURCHILL RIVER ABOVE OTTER RAPIDS	SK	Active
06CD004	CHURCHILL RIVER BELOW TRADE LAKE	SK	Discontinued
06CE001	FOSTER RIVER ABOVE CHURCHILL RIVER	SK	Discontinued
06DA001	WOLLASTON LAKE AT ROSS CHANNEL	SK	Active
06DA002	COCHRANE RIVER NEAR BROCHET	MB	Active
06DA003	WOLLASTON LAKE AT TRADING POST	SK	Discontinued
06DA004	GEIKIE RIVER BELOW WHEELER RIVER	SK	Active
06DA005	WHEELER RIVER BELOW RUSSELL LAKE	SK	Active
06DB001	REINDEER LAKE AT BROCHET	MB	Active
06DB002	REINDEER RIVER AT OUTLET OF REINDEER LAKE	SK	Discontinued
06DB003	THYME HILL RIVER BELOW MACKENZIE LAKE	SK	Discontinued
06DC001	WATHAMAN RIVER BELOW WATHAMAN LAKE	SK	Active
06DD001	REINDEER RIVER AT DEER RAPIDS	SK	Discontinued
06DD002	REINDEER RIVER ABOVE DEVIL RAPIDS	SK	Active
06DD003	WAPISKAU RIVER ABOVE WHITE LAKE	SK	Active
06EA001	CHURCHILL RIVER AT ATTIK RAPIDS	SK	Discontinued
06EA002	CHURCHILL RIVER AT SANDY BAY	SK	Active
06EA006	CHURCHILL RIVER ABOVE GRANVILLE FALLS	MB	Active
06EA007	PAGATO RIVER AT OUTLET OF PAGATO LAKE	SK	Discontinued
06EA008	LOON RIVER ABOVE BRITTON LAKE	MB	Discontinued
06EA009	KISSISSING LAKE AT COLD LAKE	MB	Discontinued
06EA010	CHURCHILL RIVER ABOVE MAPLE LEAF RAPIDS	SK	Discontinued
06EA011	CHURCHILL RIVER ABOVE WINTEGO RAPIDS	SK	Active
06EA012	PUKATAWAGAN LAKE AT PUKATAWAGAN	MB	Active
06EB002	GRANVILLE LAKE AT GRANVILLE LAKE	MB	Active
06EB003	BARRINGTON RIVER ABOVE FIRST RAPIDS	MB	Discontinued
06EB004	CHURCHILL RIVER ABOVE LEAF RAPIDS	MB	Active
06EB005	LAURIE RIVER BELOW LAURIE RIVER HYDRO PLANT	MB	Discontinued
06EB006	RUSSELL LAKE NEAR HERRIOT	MB	Active
06EB007	EAGER LAKE NEAR TOD LAKE	MB	Active
06EC001	SOUTHERN INDIAN LAKE NEAR SOUTH INDIAN LAKE	MB	Active
06EC003	SOUTHERN INDIAN LAKE AT SOUTH BAY	MB	Active
06EC004	TUMBLEWELL CREEK NEAR SOUTH INDIAN LAKE	MB	Discontinued
06EC006	SOUTHERN INDIAN LAKE AT MISSI FALLS	MB	Active
06EC007	SOUTHERN INDIAN LAKE NEAR OPACHUANAU LAKE	MB	Active
06FA001	GAUER RIVER BELOW THORSTEINSON LAKE	MB	Active
06FB001	CHURCHILL RIVER BELOW FIDLER LAKE	MB	Active
06FB002	LITTLE BEAVER RIVER NEAR THE MOUTH	MB	Active
06FC001	LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE	MB	Active
06FD001	CHURCHILL RIVER ABOVE RED HEAD RAPIDS	MB	Active
06FD002	DEER RIVER NORTH OF BELCHER	MB	Active
06GA001	SOUTH SEAL RIVER ABOVE FOX LAKE	MB	Discontinued
06GB001	NORTH SEAL RIVER BELOW STONY LAKE	MB	Discontinued
06GD001	SEAL RIVER BELOW GREAT ISLAND	MB	Active
06HA001	NUELTIN LAKE NEAR SMITH BAY	NU	Discontinued
06HB002	THLEWIAZA RIVER ABOVE OUTLET SEALHOLE LAKE	NU	Active
06HD001	KOGNAK RIVER BELOW MOUNTAIN LAKE	NU	Discontinued
06HD002	THA-ANNE RIVER BELOW SOUTH HENIK LAKE	NU	Discontinued
06HE001	THA-ANNE RIVER BELOW ROSEBLADE LAKE	NU	Discontinued
06JA001	THELON RIVER AT THE OUTLET OF DOUBLE BARREL LAKE	NT	Active
06JB001	HANBURY RIVER ABOVE HOARE LAKE	NT	Active
06JC002	THELON RIVER ABOVE BEVERLY LAKE	NU	Active
06KB002	KAMILUKUAK LAKE AT OUTLET	NU	Discontinued
06KB003	DUBAWNT RIVER ABOVE DUBAWNT LAKE	NT	Active
06KC001	DUBAWNT RIVER BELOW MARJORIE LAKE	NU	Discontinued
06KC002	MARJORIE LAKE AT OUTLET	NU	Discontinued
06KC003	DUBAWNT RIVER AT OUTLET OF MARJORIE LAKE	NU	Active
06KC004	DUBAWNT LAKE NEAR SNOW ISLAND	NT	Discontinued
06LA001	KAZAN RIVER AT OUTLET OF ENNADAI LAKE	NU	Active
06LA002	ENNADAI LAKE AT ENNADAI	NU	Discontinued
06LA003	ENNADAI LAKE NEAR ENNADAI	NU	Active
06LC001	KAZAN RIVER ABOVE KAZAN FALLS	NU	Active
06LC002	KUNWAK RIVER BELOW PRINCESS MARY LAKE	NU	Discontinued
06LC003	SIURAQ CREEK NEAR OUTLET TO KAZAN RIVER	NU	Discontinued
06LC004	YATHKYED LAKE NEAR KAZAN RIVER INLET	NU	Discontinued
06MA001	BAKER LAKE AT BAKER LAKE	NU	Discontinued
06MA002	QINGUQ CREEK NEAR BAKER LAKE	NU	Discontinued
06MA003	THELON RIVER ABOVE BAKER LAKE	NU	Discontinued
06MA004	AKKUTUAK CREEK NEAR BAKER LAKE	NU	Discontinued
06MA005	PRINCE RIVER NEAR BAKER LAKE	NU	Discontinued
06MA006	THELON RIVER BELOW OUTLET OF SCHULTZ LAKE	NU	Active
06MA007	ANIGAQ RIVER BELOW AUDRA LAKE	NU	Discontinued
06MB001	QUOICH RIVER ABOVE ST. CLAIR FALLS	NU	Discontinued
06NB001	FERGUSON LAKE NEAR INTERNATIONAL NICKEL CO. CAMP	NU	Discontinued
06NB002	FERGUSON RIVER BELOW O'NEIL LAKE	NU	Discontinued
06OA001	LORILLARD RIVER ABOVE DALY BAY	NU	Discontinued
06OA002	MEADOW CREEK ABOVE SAQVAQJUAC INLET	NU	Discontinued
06OA004	P/N LAKE OUTLET	NU	Discontinued
06OA005	SAQVAQJUAC RIVER ABOVE SAQVAQJUAC INLET	NU	Discontinued
06OA006	BROWN RIVER ABOVE BROWN LAKE	NU	Discontinued
06OA007	BROWN RIVER AT THE OUTLET OF BROWN LAKE	NU	Active
06PA001	KIRCHOFFER RIVER NEAR CORAL HARBOUR	NU	Discontinued
06SA001	MARY RIVER AT OUTLET OF MARY LAKE	NU	Discontinued
06SA002	RAVN RIVER AT OUTLET OF ANGAJURJUALUK LAKE	NU	Discontinued
06SB001	ISORTOQ RIVER AT THE OUTLET OF ISORTOQ LAKE	NU	Discontinued
06SB002	ROWLEY RIVER ABOVE SEPARATION LAKE	NU	Discontinued
07AA001	MIETTE RIVER NEAR JASPER	AB	Active
07AA002	ATHABASCA RIVER NEAR JASPER	AB	Active
07AA003	ROCKY RIVER AT HAWES	AB	Discontinued
07AA004	MALIGNE RIVER NEAR JASPER	AB	Discontinued
07AA007	SUNWAPTA RIVER AT ATHABASCA GLACIER	AB	Active
07AA008	FIDDLE RIVER AT HIGHWAY NO. 16	AB	Discontinued
07AA009	WHIRLPOOL RIVER NEAR THE MOUTH	AB	Discontinued
07AA010	FIDDLE RIVER ABOVE MORRIS CREEK	AB	Discontinued
07AB002	SNAKE INDIAN RIVER NEAR THE MOUTH	AB	Discontinued
07AC001	WILDHAY RIVER NEAR HINTON	AB	Active
07AC002	NORTH FOX CREEK NEAR MUSKEG	AB	Discontinued
07AC003	EAST CABIN CREEK NEAR MUSKEG	AB	Discontinued
07AC004	HENDRICKSON CREEK NEAR THE MOUTH	AB	Discontinued
07AC005	VOGEL CREEK NEAR THE MOUTH	AB	Discontinued
07AC006	HINTON STUDY BASIN NO.14	AB	Discontinued
07AC007	BERLAND RIVER NEAR THE MOUTH	AB	Active
07AC008	LITTLE BERLAND RIVER AT HIGHWAY NO. 40	AB	Active
07AD001	ATHABASCA RIVER AT ENTRANCE	AB	Discontinued
07AD002	ATHABASCA RIVER AT HINTON	AB	Active
07AD003	CACHE PERCOTTE CREEK NEAR HINTON	AB	Discontinued
07AD004	WHISKEYJACK CREEK NEAR HINTON	AB	Discontinued
07AD005	FISH CREEK NEAR HINTON	AB	Discontinued
07AD007	CACHE PERCOTTE CREEK (NORTH FORK) NEAR HINTON	AB	Discontinued
07AD008	HINTON STUDY BASIN NO.1	AB	Discontinued
07AE001	ATHABASCA RIVER NEAR WINDFALL	AB	Active
07AE002	HINTON STUDY BASIN NO.6	AB	Discontinued
07AE003	HINTON STUDY BASIN NO.7	AB	Discontinued
07AF001	EMBARRAS RIVER NEAR MCLEOD RIVER	AB	Discontinued
07AF002	MCLEOD RIVER ABOVE EMBARRAS RIVER	AB	Active
07AF003	WAMPUS CREEK NEAR HINTON	AB	Active
07AF004	DEERLICK CREEK NEAR HINTON	AB	Discontinued
07AF005	EUNICE CREEK NEAR HINTON	AB	Discontinued
07AF008	QUIGLEY CREEK NEAR HINTON	AB	Discontinued
07AF009	NORTH ANDERSON CREEK NEAR HINTON	AB	Discontinued
07AF010	SUNDANCE CREEK NEAR BICKERDIKE	AB	Active
07AF011	HINTON STUDY BASIN NO.15	AB	Discontinued
07AF012	HINTON STUDY BASIN NO.16	AB	Discontinued
07AF013	MCLEOD RIVER NEAR CADOMIN	AB	Active
07AF014	EMBARRAS RIVER NEAR WEALD	AB	Active
07AF015	GREGG RIVER NEAR THE MOUTH	AB	Active
07AF016	ERITH RIVER BELOW HANLAN CREEK	AB	Discontinued
07AF906	GREGG RIVER NEAR HINTON	AB	Discontinued
07AF907	ERITH RIVER BELOW HANLAN CREEK	AB	Discontinued
07AF909	EMBARRAS RIVER AT ROBB	AB	Discontinued
07AF910	WHITEHORSE CREEK NEAR CADOMIN	AB	Discontinued
07AG001	MCLEOD RIVER NEAR WOLF CREEK	AB	Discontinued
07AG002	MCLEOD RIVER NEAR EDSON	AB	Discontinued
07AG003	WOLF CREEK AT HIGHWAY NO. 16A	AB	Active
07AG004	MCLEOD RIVER NEAR WHITECOURT	AB	Active
07AG005	HINTON STUDY BASIN NO.8	AB	Discontinued
07AG006	HINTON STUDY BASIN NO.9	AB	Discontinued
07AG007	MCLEOD RIVER NEAR ROSEVEAR	AB	Active
07AG008	GROAT CREEK NEAR WHITECOURT	AB	Active
07AH001	FREEMAN RIVER NEAR FORT ASSINIBOINE	AB	Active
07AH002	CHRISTMAS CREEK NEAR BLUE RIDGE	AB	Active
07AH003	SAKWATAMAU RIVER NEAR WHITECOURT	AB	Active
07BA001	PEMBINA RIVER BELOW PADDY CREEK	AB	Active
07BA002	RAT CREEK NEAR CYNTHIA	AB	Active
07BA003	LOVETT RIVER NEAR THE MOUTH	AB	Active
07BB001	LOBSTICK RIVER NEAR ENTWISTLE	AB	Discontinued
07BB002	PEMBINA RIVER NEAR ENTWISTLE	AB	Active
07BB003	LOBSTICK RIVER NEAR STYAL	AB	Discontinued
07BB004	PADDLE RIVER NEAR ROCHFORT BRIDGE	AB	Active
07BB005	LITTLE PADDLE RIVER NEAR MAYERTHORPE	AB	Active
07BB006	PADDLE RIVER AT BARRHEAD	AB	Active
07BB007	LAC LA NONNE AT LAC LA NONNE	AB	Active
07BB008	CHIP LAKE NEAR NORTHVILLE	AB	Discontinued
07BB009	CONNOR CREEK NEAR SANGUDO	AB	Discontinued
07BB010	CONNOR CREEK NEAR ROCHFORT BRIDGE	AB	Discontinued
07BB011	PADDLE RIVER NEAR ANSELMO	AB	Active
07BB012	PADDLE RIVER NEAR SANGUDO	AB	Discontinued
07BB013	PADDLE RIVER AT HIGHWAY NO. 764	AB	Discontinued
07BB014	COYOTE CREEK NEAR CHERHILL	AB	Active
07BB903	ROMEO CREEK ABOVE ROMEO LAKE	AB	Discontinued
07BB914	PADDLE RIVER RESERVOIR NEAR ROCHFORT BRIDGE	AB	Active
07BC001	PEMBINA RIVER NEAR DAPP	AB	Discontinued
07BC002	PEMBINA RIVER AT JARVIE	AB	Active
07BC003	WABASH CREEK NEAR WESTLOCK	AB	Discontinued
07BC004	SHOAL CREEK NEAR LINARIA	AB	Discontinued
07BC005	STEELE LAKE NEAR JARVIE	AB	Discontinued
07BC006	DAPP CREEK AT HIGHWAY NO. 44	AB	Active
07BC007	WABASH CREEK NEAR PIBROCH	AB	Active
07BE001	ATHABASCA RIVER AT ATHABASCA	AB	Active
07BE002	BAPTISTE LAKE NEAR ATHABASCA	AB	Discontinued
07BE003	PORTER CREEK ABOVE BAPTISTE LAKE	AB	Active
07BE004	STONY CREEK NEAR TAWATINAW	AB	Active
07BF001	EAST PRAIRIE RIVER NEAR ENILDA	AB	Active
07BF002	WEST PRAIRIE RIVER NEAR HIGH PRAIRIE	AB	Active
07BF004	SOUTH HEART RIVER NEAR HIGH PRAIRIE	AB	Discontinued
07BF006	WINAGAMI LAKE AT PROVINCIAL PARK	AB	Active
07BF007	BRIDGE CREEK NEAR ENILDA	AB	Discontinued
07BF008	SOUTH HEART RESERVOIR NEAR MCLENNAN	AB	Active
07BF009	SALT CREEK NEAR GROUARD	AB	Active
07BF010	SOUTH HEART RIVER NEAR PEAVINE	AB	Active
07BF901	SOUTH HEART RIVER BELOW WEST PRAIRIE RIVER	AB	Unknown
07BF905	SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT	AB	Active
07BF910	BUFFALO BAY OUTLET AT GROUARD (CAUSEWAY)	AB	Unknown
07BG004	LILY CREEK NEAR SLAVE LAKE	AB	Active
07BH001	ARCADIA CREEK NEAR ARCADIA	AB	Discontinued
07BH003	DRIFTPILE RIVER NEAR DRIFTPILE	AB	Active
07BJ001	SWAN RIVER NEAR KINUSO	AB	Active
07BJ002	LESSER SLAVE LAKE AT FAUST	AB	Discontinued
07BJ003	SWAN RIVER NEAR SWAN HILLS	AB	Active
07BJ004	ADAMS CREEK NEAR KINUSO	AB	Discontinued
07BJ005	LESSER SLAVE LAKE AT DOG ISLAND	AB	Discontinued
07BJ006	LESSER SLAVE LAKE AT SLAVE LAKE	AB	Active
07BK001	LESSER SLAVE RIVER AT SLAVE LAKE	AB	Active
07BK002	LESSER SLAVE RIVER ABOVE OTAUWAU RIVER	AB	Discontinued
07BK003	LESSER SLAVE RIVER AT SAULTEAUX LANDING	AB	Discontinued
07BK004	OTAUWAU RIVER NEAR SLAVE LAKE	AB	Discontinued
07BK005	SAULTEAUX RIVER NEAR SPURFIELD	AB	Active
07BK006	LESSER SLAVE RIVER AT HIGHWAY NO. 2A	AB	Discontinued
07BK007	DRIFTWOOD RIVER NEAR THE MOUTH	AB	Active
07BK008	FAWCETT LAKE NEAR SMITH	AB	Active
07BK009	SAWRIDGE CREEK NEAR SLAVE LAKE	AB	Active
07BK010	LESSER SLAVE LAKE AT SAWRIDGE	AB	Discontinued
07BK012	FAWCETT RIVER AT OUTLET OF FAWCETT LAKE	AB	Active
07CA002	FLAT LAKE NEAR STOCKS	AB	Discontinued
07CA003	FLAT CREEK NEAR BOYLE	AB	Active
07CA004	LAC LA BICHE AT LAC LA BICHE	AB	Active
07CA005	PINE CREEK NEAR GRASSLAND	AB	Active
07CA006	WANDERING RIVER NEAR WANDERING RIVER	AB	Active
07CA010	PICHE RIVER NEAR IMPERIAL MILLS	AB	Discontinued
07CA011	LA BICHE RIVER AT HIGHWAY NO. 63	AB	Discontinued
07CA012	LOGAN RIVER NEAR THE MOUTH	AB	Active
07CA013	OWL RIVER BELOW PICHE RIVER	AB	Active
07CA901	PINE CREEK NEAR COLINTON	AB	Discontinued
07CB001	CALLING LAKE AT RANGER STATION	AB	Active
07CB002	HOUSE RIVER AT HIGHWAY NO. 63	AB	Active
07CC001	HORSE RIVER AT ABASANDS PARK	AB	Discontinued
07CC002	ATHABASCA RIVER AT MCMURRAY	AB	Discontinued
07CD001	CLEARWATER RIVER AT DRAPER	AB	Active
07CD002	CLEARWATER RIVER BELOW WATERWAYS	AB	Discontinued
07CD003	CLEARWATER RIVER AT UPPER WINGDAM	AB	Discontinued
07CD004	HANGINGSTONE RIVER AT FORT MCMURRAY	AB	Active
07CD005	CLEARWATER RIVER ABOVE CHRISTINA RIVER	AB	Active
07CD006	CLEARWATER RIVER AT OUTLET OF LLOYD LAKE	SK	Discontinued
07CD007	DESCHARME RIVER BELOW DUPRE LAKE	SK	Discontinued
07CD008	HANGINGSTONE RIVER AT NORTH STAR ROAD	AB	Active
07CD009	HIGH HILL RIVER NEAR THE MOUTH	AB	Active
07CE001	GREGOIRE LAKE NEAR FORT MCMURRAY	AB	Active
07CE002	CHRISTINA RIVER NEAR CHARD	AB	Active
07CE003	PONY CREEK NEAR CHARD	AB	Active
07CE004	ROBERT CREEK NEAR ANZAC	AB	Discontinued
07CE005	JACKFISH RIVER BELOW CHRISTINA LAKE	AB	Active
07CE006	BIRCH CREEK NEAR CONKLIN	AB	Discontinued
07CE007	CHRISTINA RIVER NEAR THE MOUTH	AB	Active
07CE008	GREGOIRE RIVER NEAR THE MOUTH	AB	Active
07CE010	SUNDAY CREEK ABOVE CHRISTINA LAKE	AB	Active
07CE013	CHRISTINA RIVER ABOVE STATOIL LEISMER	AB	Active
07CE906	CHRISTINA LAKE NEAR WINEFRED LAKE	AB	Active
07DA002	ATHABASCA RIVER NEAR MILDRED LAKE	AB	Discontinued
07DA003	ATHABASCA RIVER NEAR FORT MACKAY	AB	Discontinued
07DA004	ATHABASCA RIVER AT SHOTT ISLAND	AB	Discontinued
07DA005	BEAVER RIVER NEAR FORT MACKAY	AB	Discontinued
07DA006	STEEPBANK RIVER NEAR FORT MCMURRAY	AB	Active
07DA007	POPLAR CREEK NEAR FORT MCMURRAY	AB	Active
07DA008	MUSKEG RIVER NEAR FORT MACKAY	AB	Active
07DA009	HARTLEY CREEK NEAR FORT MACKAY	AB	Discontinued
07DA010	ELLS RIVER BELOW GARDINER LAKES	AB	Discontinued
07DA011	UNNAMED CREEK NEAR FORT MACKAY	AB	Discontinued
07DA012	ASPHALT CREEK NEAR FORT MACKAY	AB	Discontinued
07DA013	PIERRE RIVER NEAR FORT MACKAY	AB	Discontinued
07DA014	CALUMET RIVER NEAR FORT MACKAY	AB	Discontinued
07DA015	TAR RIVER NEAR FORT MACKAY	AB	Discontinued
07DA016	JOSLYN CREEK NEAR FORT MACKAY	AB	Discontinued
07DA017	ELLS RIVER NEAR THE MOUTH	AB	Discontinued
07DA018	BEAVER RIVER ABOVE SYNCRUDE	AB	Active
07DA019	TAR RIVER NEAR FORT MACKAY (UPPER STATION)	AB	Discontinued
07DA020	GARDINER LAKE (UPPER) IN BIRCH MOUNTAINS	AB	Discontinued
07DA021	NAMUR LAKE AT BIRCH MOUNTAINS LODGE	AB	Discontinued
07DA022	EAGLENEST LAKE NEAR THE OUTLET	AB	Discontinued
07DA023	MCCLELLAND LAKE AT EAST END	AB	Active
07DA024	KEARL LAKE AT CANTERRA ROAD	AB	Active
07DA025	NAMUR LAKE NEAR THE OUTLET	AB	Active
07DA026	JACKPINE CREEK AT CANTERRA ROAD	AB	Active
07DA027	IYINIMIN CREEK ABOVE KEARL LAKE	AB	Active
07DA028	MUSKEG RIVER ABOVE STANLEY CREEK	AB	Active
07DA029	MUSKEG RIVER ABOVE MUSKEG CREEK	AB	Active
07DA030	KEARL LAKE OUTLET	AB	Active
07DA032	ELLS RIVER AT CANADIAN NATURAL RESOURCES LIMITED BRIDGE	AB	Active
07DA033	CALUMET RIVER NEAR THE MOUTH	AB	Active
07DA034	MUSKEG RIVER UPLAND	AB	Active
07DA035	MUSKEG CREEK NEAR THE MOUTH	AB	Active
07DA037	TAR RIVER ABOVE CANADIAN NATURAL RESOURCES LIMITED LAKE	AB	Active
07DA038	EAST JACKPINE CREEK NEAR THE 1300 FT CONTOUR	AB	Active
07DA039	ELLS RIVER ABOVE JOSLYN CREEK DIVERSION	AB	Active
07DA040	BIG CREEK NEAR THE MOUTH	AB	Active
07DA041	EYMUNDSON CREEK NEAR THE MOUTH	AB	Active
07DA042	RED CLAY CREEK NEAR THE MOUTH	AB	Active
07DA044	STEEPBANK RIVER BELOW NORTH STEEPBANK RIVER	AB	Active
07DA045	TAR RIVER NEAR THE MOUTH	AB	Active
07DB001	MACKAY RIVER NEAR FORT MACKAY	AB	Active
07DB002	DOVER RIVER NEAR THE MOUTH	AB	Active
07DB003	DUNKIRK RIVER NEAR FORT MACKAY	AB	Active
07DB004	THICKWOOD CREEK NEAR FORT MACKAY	AB	Discontinued
07DB005	MACKAY RIVER ABOVE DUNKIRK RIVER	AB	Discontinued
07DB006	MACKAY RIVER AT PETRO-CANADA BRIDGE	AB	Active
07DC001	FIREBAG RIVER NEAR THE MOUTH	AB	Active
07DC002	LOST CREEK NEAR THE MOUTH	AB	Discontinued
07DC003	FIREBAG RIVER UPSTREAM OF SUNCOR FIREBAG	AB	Active
07DC004	MCCLELLAND LAKE OUTLET ABOVE FIREBAG RIVER	AB	Active
07DD001	ATHABASCA RIVER AT EMBARRAS AIRPORT	AB	Active
07DD002	RICHARDSON RIVER NEAR THE MOUTH	AB	Active
07DD003	EMBARRAS RIVER BELOW DIVERGENCE	AB	Active
07DD005	GOOSE ISLAND CHANNEL BELOW DIVERGENCE	AB	Discontinued
07DD007	ATHABASCA RIVER ABOVE JACKFISH CREEK	AB	Active
07DD008	RICHARDSON LAKE AT THE OUTLET	AB	Discontinued
07DD009	JACKFISH CREEK ABOVE ATHABASCA RIVER	AB	Discontinued
07DD010	ATHABASCA RIVER ABOVE FLETCHER CHANNEL	AB	Discontinued
07DD011	ATHABASCA RIVER NEAR OLD FORT	AB	Active
07EA001	FINLAY RIVER AT WARE	BC	Discontinued
07EA002	KWADACHA RIVER NEAR WARE	BC	Discontinued
07EA004	INGENIKA RIVER ABOVE SWANNELL RIVER	BC	Active
07EA005	FINLAY RIVER ABOVE AKIE RIVER	BC	Active
07EA007	AKIE RIVER NEAR THE 760 M CONTOUR	BC	Active
07EB002	OSPIKA RIVER ABOVE ALEY CREEK	BC	Active
07EC001	OMINECA RIVER NEAR GERMANSEN LANDING	BC	Discontinued
07EC002	OMINECA RIVER ABOVE OSILINKA RIVER	BC	Active
07ED001	NATION RIVER NEAR FORT ST. JAMES	BC	Discontinued
07ED002	WILLISTON LAKE AT NATION ARM	BC	Discontinued
07ED003	NATION RIVER NEAR THE MOUTH	BC	Active
07EE002	PARSNIP RIVER NEAR FINLAY FORKS	BC	Discontinued
07EE003	PARSNIP RIVER AT PACIFIC GREAT EASTERN RAILWAY BRIDGE	BC	Discontinued
07EE004	CHICHOUYENILY CREEK NEAR MACKENZIE	BC	Discontinued
07EE005	MORFEE CREEK AT OUTLET OF MORFEE LAKE	BC	Discontinued
07EE007	PARSNIP RIVER ABOVE MISINCHINKA RIVER	BC	Active
07EE008	WILLISTON LAKE NEAR MACKENZIE	BC	Discontinued
07EE009	CHUCHINKA CREEK NEAR THE MOUTH	BC	Active
07EE010	PACK RIVER AT OUTLET OF MCLEOD LAKE	BC	Active
07EE011	MCLEOD RIVER AT OUTLET OF CARP LAKE	BC	Discontinued
07EF001	PEACE RIVER AT HUDSON HOPE	BC	Discontinued
07EF004	CARBON CREEK NEAR THE MOUTH	BC	Active
07FA001	HALFWAY RIVER NEAR FARRELL CREEK (LOWER STATION)	BC	Discontinued
07FA003	HALFWAY RIVER ABOVE GRAHAM RIVER	BC	Active
07FA004	PEACE RIVER ABOVE PINE RIVER	BC	Active
